Original ASF,Rounding ASF,Sort Code Name_encoded,Destination Station_encoded,Next Station_encoded
2.7754356224505576,2.7754356224505576,0.26116640877246844,-0.33784725842717506,-0.776567410798457
2.2102937484500598,2.2102937484500598,0.042443714424299984,-1.0383664231825431,1.059060955109814
0.5865058287866576,0.5865058287866576,-1.3274510554405445,0.8442788320975086,1.059060955109814
-0.5039791956931763,-0.5039791956931763,0.3532601748138025,0.34078068242958787,0.4793888395598337
-0.05823349225616386,-0.05823349225616386,-1.2238455686440437,0.5159104736184299,-1.6460755841234276
-0.21742838634081113,-0.21742838634081113,-1.1777986856233766,-1.279169886067201,-1.3562395263484373
-0.21742838634081113,-0.21742838634081113,1.1705923484306426,1.3696682056640348,-1.6460755841234276
-0.21742838634081113,-0.21742838634081113,-0.4755837195582043,-0.6224331691090433,-1.6460755841234276
1.0800100004490643,1.0800100004490643,1.1821040691858093,0.36267190632819307,-0.776567410798457
-0.21742838634081113,-0.21742838634081113,-0.9590759912752083,1.632362892447298,1.7353450899181244
-0.543777919214338,-0.543777919214338,0.07697887668980026,-0.4473033779202013,1.2522849936264742
0.02136395478615978,0.02136395478615978,-1.2468690101543773,-1.454299677256043,-1.8392996226400875
-0.7984897497497737,-0.7984897497497737,-0.08418521388253439,-0.14082624333972776,1.059060955109814
-0.1617101734111846,-0.1617101734111846,-1.3389627761957112,1.6104716685486926,-1.5494635648650974
-0.09803221577732568,-0.09803221577732568,0.41081877858963634,-0.841345408095096,1.059060955109814
-0.7825702603413089,-0.7825702603413089,0.5950063106723045,0.05619477174771954,1.059060955109814
-0.870127452087865,-0.870127452087865,0.9288462125721406,-1.366734781661622,1.2522849936264742
-0.9497248991301886,-0.9497248991301886,-1.3734979384612116,0.4502368019226141,1.2522849936264742
-0.7586910262286118,-0.7586910262286118,1.4008267635339777,0.29699823463237734,-0.003671256731816567
-0.3845830251296908,-0.3845830251296908,1.1130337446548086,-0.8851278558923064,0.4793888395598337
0.18851859357503942,0.18851859357503942,-0.7173298554167062,-0.8851278558923064,-1.0664034685734471
0.02136395478615978,0.02136395478615978,0.6755883559584719,1.632362892447298,1.7353450899181244
-0.4641804721720144,-0.4641804721720144,0.9288462125721406,-1.366734781661622,1.2522849936264742
0.02136395478615978,0.02136395478615978,1.5274556918408122,1.5885804446500873,0.4793888395598337
0.02136395478615978,0.02136395478615978,-0.5676774855995383,-1.1478225426755695,-1.4528515456067674
-0.870127452087865,-0.870127452087865,-0.45256027804787075,-1.6075382445462798,-1.0664034685734471
-0.7825702603413089,-0.7825702603413089,1.3202447182478105,1.041299847184956,1.059060955109814
-0.9497248991301886,-0.9497248991301886,-1.7764081648920482,-1.6951031401407008,1.2522849936264742
-0.5039791956931763,-0.5039791956931763,0.7907055635101394,0.7786051604016929,0.5760008588181638
-0.21742838634081113,-0.21742838634081113,1.3662916012684776,0.6472578170100614,0.4793888395598337
-0.5039791956931763,-0.5039791956931763,1.3317564390029772,1.5447979968528769,1.4455090321431343
-0.4243817486508526,-0.4243817486508526,-0.4986071610685378,1.216429638373798,1.059060955109814
0.10096140182848343,0.10096140182848343,-1.5691971912990466,-0.075152571643912,-0.19689529524847668
0.6661032758289812,0.6661032758289812,0.3532601748138025,0.34078068242958787,0.09294076252651348
0.10096140182848343,0.10096140182848343,1.6195494578821463,-0.46919460181880657,0.18955278178484353
0.02136395478615978,0.02136395478615978,-1.1202400818475429,-0.9726927514867274,-1.4528515456067674
-0.21742838634081113,-0.21742838634081113,0.9979165371031411,1.1069735188807717,-1.3562395263484373
-0.9497248991301886,-0.9497248991301886,-1.1317518026027096,0.34078068242958787,0.09294076252651348
-0.870127452087865,-0.870127452087865,-0.199302421434202,1.4572331012584558,1.155672974368144
-0.3845830251296908,-0.3845830251296908,-0.15325553841353495,-0.20649991503554352,-1.6460755841234276
-0.09803221577732568,-0.09803221577732568,-1.1087283610923762,-0.841345408095096,1.059060955109814
-0.05823349225616386,-0.05823349225616386,-1.7533847233817148,-1.6513206923434902,-2.225747699673408
-0.5039791956931763,-0.5039791956931763,-1.0051228742958753,0.8223876081989034,0.7692248973348239
-0.30498557808736715,-0.30498557808736715,1.2626861144719765,0.5378016975170351,0.18955278178484353
1.0640905110405994,1.0640905110405994,-0.6712829723960392,-0.075152571643912,-0.19689529524847668
-0.5039791956931763,-0.5039791956931763,-1.016634595051042,0.7786051604016929,0.5760008588181638
-0.543777919214338,-0.543777919214338,1.3317564390029772,1.5447979968528769,1.4455090321431343
-0.30498557808736715,-0.30498557808736715,0.6295414729378048,0.5815841453142456,-1.8392996226400875
-0.5039791956931763,-0.5039791956931763,1.3317564390029772,1.5447979968528769,1.4455090321431343
0.10892114653271578,0.10892114653271578,1.3087329974926436,1.5229067729542716,1.3488970128848041
0.02136395478615978,0.02136395478615978,-0.8439587837235406,-0.9726927514867274,-1.4528515456067674
0.02136395478615978,0.02136395478615978,0.7446586804894724,-0.9726927514867274,-1.4528515456067674
0.18851859357503942,0.18851859357503942,-0.33744307049620315,-0.4035209301229908,-0.3901193337651368
0.18851859357503942,0.18851859357503942,1.6080377371269794,-0.6662156169062539,-0.679955391540127
-0.5039791956931763,-0.5039791956931763,-0.8324470629683739,-0.9508015275881222,0.4793888395598337
-0.7586910262286118,-0.7586910262286118,-0.6597712516408725,-0.8194541841964906,-0.9697914493151171
0.02136395478615978,0.02136395478615978,-0.038138330861867346,0.34078068242958787,0.09294076252651348
-0.5039791956931763,-0.5039791956931763,-1.6728026780955474,-1.5856470206476745,-2.032523661156748
0.02136395478615978,0.02136395478615978,1.343268159758144,0.6472578170100614,0.3827768203015037
0.745700722871305,0.745700722871305,0.19209608424146787,0.6253665931114561,0.2861648010431736
-0.4641804721720144,-0.4641804721720144,-0.2913961874755361,0.6253665931114561,0.2861648010431736
-0.3845830251296908,-0.3845830251296908,1.5965260163718127,1.632362892447298,1.7353450899181244
0.10096140182848343,0.10096140182848343,-1.7533847233817148,-1.6513206923434902,-2.225747699673408
-0.5039791956931763,-0.5039791956931763,-1.6728026780955474,-1.5856470206476745,-2.032523661156748
0.10096140182848343,0.10096140182848343,1.631061178637313,-0.075152571643912,-0.19689529524847668
